x,f_hz,V_real,V_imag,l,b,h,rho,E0,eta,F_tip,m_tip,k_phi,k_x,use_ideal
0.2,841.0,-2.135569512144179e-05,-0.019416607880278557,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,842.0,-2.1774449680634982e-05,-0.019398683352043138,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,843.0,-2.2212031725646524e-05,-0.019380902203002877,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,844.0,-2.266943541028212e-05,-0.01936326843025061,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,845.0,-2.3147725019288672e-05,-0.01934578624831543,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,846.0,-2.3648040862633025e-05,-0.019328460104372527,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,847.0,-2.4171605759504382e-05,-0.019311294694712256,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,848.0,-2.471973218009314e-05,-0.019294294982592143,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,849.0,-2.529383012234181e-05,-0.01927746621761004,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,850.0,-2.5895415810954904e-05,-0.019260813956751797,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,851.0,-2.6526121317961248e-05,-0.019244344087285304,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,852.0,-2.7187705217789106e-05,-0.019228062851692394,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,853.0,-2.7882064405437833e-05,-0.019211976874853452,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,854.0,-2.8611247224846156e-05,-0.019196093193725075,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,855.0,-2.9377468075554235e-05,-0.019180419289781342,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,856.0,-3.018312369045444e-05,-0.01916496312452217,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,857.0,-3.10308113061978e-05,-0.01914973317839143,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,858.0,-3.19233489812015e-05,-0.01913473849349065,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,859.0,-3.286379835564062e-05,-0.019119988720525376,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,860.0,-3.38554901936152e-05,-0.019105494170478063,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,861.0,-3.490205310213147e-05,-0.019091265871568626,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,862.0,-3.600744588519117e-05,-0.019077315632139612,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,863.0,-3.717599406708874e-05,-0.019063656110191778,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,864.0,-3.8412431208515005e-05,-0.01905030089039763,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,865.0,-3.9721945745836735e-05,-0.01903726456953912,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,866.0,-4.111023421110011e-05,-0.019024562851453108,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,867.0,-4.258356184270644e-05,-0.019012212652728056,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,868.0,-4.4148831779352844e-05,-0.019000232220582627,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,869.0,-4.5813664250365876e-05,-0.018988641264574502,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,870.0,-4.758648744158178e-05,-0.018977461104044163,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,871.0,-4.947664203892257e-05,-0.018966714833498106,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,872.0,-5.1494501845049226e-05,-0.01895642750849011,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,873.0,-5.365161334493138e-05,-0.018946626354975706,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,874.0,-5.5960857685689404e-05,-0.01893734100560869,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,875.0,-5.843663926244939e-05,-0.018928603767032096,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,876.0,-6.10951060006174e-05,-0.01892044992291118,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,877.0,-6.395440754160889e-05,-0.018912918078280515,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,878.0,-6.703499893346219e-05,-0.018906050551763108,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,879.0,-7.035999917660908e-05,-0.01889989382339531,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,880.0,-7.395561618013653e-05,-0.018894499047199295,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,881.0,-7.785165247784092e-05,-0.018889922639330353,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,882.0,-8.208210961368542e-05,-0.018886226954649424,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,883.0,-8.668591366746874e-05,-0.018883481066995843,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,884.0,-9.17077902701822e-05,-0.01888176167134255,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,885.0,-9.719932508167267e-05,-0.018881154129497917,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,886.0,-0.00010322025565014215,-0.018881753685169703,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,887.0,-0.00010984005364098016,-0.018883666879139796,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,888.0,-0.0001171398737064162,-0.018887013201101015,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,889.0,-0.00012521496829538673,-0.018891927021451267,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,890.0,-0.00013417769861248432,-0.018898559854008252,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,891.0,-0.000144161313746505,-0.018907083009028835,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,892.0,-0.00015532472700473374,-0.018917690704601222,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,893.0,-0.00016785859688690506,-0.018930603712365494,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,894.0,-0.00018199312885068696,-0.01894607361846709,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,895.0,-0.0001980081661037375,-0.01896438777860144,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,896.0,-0.00021624635227717628,-0.018985875029420944,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,897.0,-0.00023713045435049275,-0.01901091217360182,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,898.0,-0.00026118637278054396,-0.019039931157249997,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,899.0,-0.00028907400029816064,-0.019073426659931315,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,900.0,-0.0003216290148325357,-0.019111963434867006,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,901.0,-0.0003599200435091405,-0.019156182013611803,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,902.0,-0.000405327612740154,-0.019206800035162855,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,903.0,-0.00045965417744658487,-0.019264603927623893,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,904.0,-0.0005252786344295986,-0.019330420925053337,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,905.0,-0.0006053743526110528,-0.019405052463295977,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,906.0,-0.0007042167032872016,-0.019489133075377207,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,907.0,-0.0008276123586285319,-0.019582846796690638,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,908.0,-0.0009834806476883482,-0.019685372507718794,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,909.0,-0.0011825833283794932,-0.019793817986385357,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,910.0,-0.0014392663415322047,-0.019901209502546452,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,911.0,-0.0017716724350843515,-0.019992825160286293,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,912.0,-0.002199820152113157,-0.020039982856457386,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,913.0,-0.0027376395415911413,-0.019991274807527583,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,914.0,-0.003371961578569427,-0.01976619156155453,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,915.0,-0.004024677429615124,-0.01926968733141878,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,916.0,-0.004524682174640565,-0.018458434845761623,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,917.0,-0.004668459422591604,-0.017440760159711962,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,918.0,-0.004385000335213564,-0.016469833912149272,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,919.0,-0.003808881509637201,-0.0157631781681493,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,920.0,-0.003147908435167113,-0.015368960388290416,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,921.0,-0.002541889964960863,-0.01521497324985564,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,922.0,-0.002041969764593402,-0.015206854356073888,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,923.0,-0.0016485957085679577,-0.015274033538388713,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,924.0,-0.0013442290810004088,-0.015373895618848787,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,925.0,-0.0011090178606374815,-0.015483400294783378,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,926.0,-0.0009260579112527548,-0.015591019454084273,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
0.2,927.0,-0.0007822949403645558,-0.01569148102940747,0.2,0.01,0.001,2700.0,10000000000.0,0.01,1.0,0.01,10.0,10.0,0
